code,wdi_code,name_wb,topic,unit_code,wb_topic,latest_year,latest_value
SL_TLF_PART_FE_ZS,SL.TLF.PART.FE.ZS,"Part time employment, female (% of total female employment)",labor,PCT,Social Protection & Labor,2017,39.249
SL_TLF_PART_MA_ZS,SL.TLF.PART.MA.ZS,"Part time employment, male (% of total male employment)",labor,PCT,Social Protection & Labor,2017,18.863
SL_TLF_PART_ZS,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",labor,PCT,Social Protection & Labor,2017,26.671
SL_UEM_1524_FE_NE_ZS,SL.UEM.1524.FE.NE.ZS,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",labor,PCT,Social Protection & Labor,2017,22.483
SL_UEM_1524_FE_ZS,SL.UEM.1524.FE.ZS,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",labor,PCT,Social Protection & Labor,2025,23.186
SL_UEM_1524_MA_NE_ZS,SL.UEM.1524.MA.NE.ZS,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",labor,PCT,Social Protection & Labor,2017,19.228
SL_UEM_1524_MA_ZS,SL.UEM.1524.MA.ZS,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",labor,PCT,Social Protection & Labor,2025,19.114
SL_UEM_1524_NE_ZS,SL.UEM.1524.NE.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",labor,PCT,Social Protection & Labor,2017,20.529
SL_UEM_1524_ZS,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",labor,PCT,Social Protection & Labor,2025,20.559
SL_UEM_ADVN_FE_ZS,SL.UEM.ADVN.FE.ZS,"Unemployment with advanced education, female (% of female labor force with advanced education)",labor,PCT,Social Protection & Labor,2017,7.68
SL_UEM_ADVN_MA_ZS,SL.UEM.ADVN.MA.ZS,"Unemployment with advanced education, male (% of male labor force with advanced education)",labor,PCT,Social Protection & Labor,2017,8.614
SL_UEM_ADVN_ZS,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),labor,PCT,Social Protection & Labor,2017,8.325
SL_UEM_BASC_FE_ZS,SL.UEM.BASC.FE.ZS,"Unemployment with basic education, female (% of female labor force with basic education)",labor,PCT,Social Protection & Labor,2017,12.64
SL_UEM_BASC_MA_ZS,SL.UEM.BASC.MA.ZS,"Unemployment with basic education, male (% of male labor force with basic education)",labor,PCT,Social Protection & Labor,2017,8.651
SL_UEM_BASC_ZS,SL.UEM.BASC.ZS,Unemployment with basic education (% of total labor force with basic education),labor,PCT,Social Protection & Labor,2017,9.809
SL_UEM_INTM_FE_ZS,SL.UEM.INTM.FE.ZS,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",labor,PCT,Social Protection & Labor,2017,16.506
SL_UEM_INTM_MA_ZS,SL.UEM.INTM.MA.ZS,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",labor,PCT,Social Protection & Labor,2017,13.252
SL_UEM_INTM_ZS,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),labor,PCT,Social Protection & Labor,2017,14.464
SL_UEM_NEET_FE_ME_ZS,SL.UEM.NEET.FE.ME.ZS,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",labor,PCT,Social Protection & Labor,2025,41.386
SL_UEM_NEET_FE_ZS,SL.UEM.NEET.FE.ZS,"Share of youth not in education, employment or training, female (% of female youth population)",labor,PCT,Social Protection & Labor,2017,45.817
SL_UEM_NEET_MA_ME_ZS,SL.UEM.NEET.MA.ME.ZS,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",labor,PCT,Social Protection & Labor,2025,19.697
SL_UEM_NEET_MA_ZS,SL.UEM.NEET.MA.ZS,"Share of youth not in education, employment or training, male (% of male youth population)",labor,PCT,Social Protection & Labor,2017,21.156
SL_UEM_NEET_ME_ZS,SL.UEM.NEET.ME.ZS,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",labor,PCT,Social Protection & Labor,2025,30.665
SL_UEM_NEET_ZS,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",labor,PCT,Social Protection & Labor,2017,34.763
SL_UEM_TOTL_FE_NE_ZS,SL.UEM.TOTL.FE.NE.ZS,"Unemployment, female (% of female labor force) (national estimate)",labor,PCT,Social Protection & Labor,2017,12.02
SL_UEM_TOTL_MA_NE_ZS,SL.UEM.TOTL.MA.NE.ZS,"Unemployment, male (% of male labor force) (national estimate)",labor,PCT,Social Protection & Labor,2017,9.794
SL_UEM_TOTL_NE_ZS,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",labor,PCT,Social Protection & Labor,2017,10.66
SL_WAG_0714_FE_ZS,SL.WAG.0714.FE.ZS,"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",labor,PCT,Social Protection & Labor,2008,1.69
SL_WAG_0714_MA_ZS,SL.WAG.0714.MA.ZS,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",labor,PCT,Social Protection & Labor,2008,2.54
SL_WAG_0714_ZS,SL.WAG.0714.ZS,"Children in employment, wage workers (% of children in employment, ages 7-14)",labor,PCT,Social Protection & Labor,2008,2.08
per_allsp_adq_pop_tot,per_allsp.adq_pop_tot,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),labor,PCT,Social Protection & Labor,2010,5.95494157507738
per_allsp_ben_q1_tot,per_allsp.ben_q1_tot,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),labor,PCT,Social Protection & Labor,2010,5.9229447127618
per_allsp_cov_pop_tot,per_allsp.cov_pop_tot,Coverage of social protection and labor programs (% of population),labor,PCT,Social Protection & Labor,2010,43.4853833010242
per_sa_allsa_adq_pop_tot,per_sa_allsa.adq_pop_tot,Adequacy of social safety net programs (% of total welfare of beneficiary households),labor,PCT,Social Protection & Labor,2010,2.5121161327491
per_sa_allsa_ben_q1_tot,per_sa_allsa.ben_q1_tot,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),labor,PCT,Social Protection & Labor,2010,15.7330316763591
per_sa_allsa_cov_pop_tot,per_sa_allsa.cov_pop_tot,Coverage of social safety net programs (% of population),labor,PCT,Social Protection & Labor,2010,40.1376120426982
per_sa_allsa_cov_q1_tot,per_sa_allsa.cov_q1_tot,Coverage of social safety net programs in poorest quintile (% of population),labor,PCT,Social Protection & Labor,2010,48.9454998573349
per_sa_allsa_cov_q2_tot,per_sa_allsa.cov_q2_tot,Coverage of social safety net programs in 2nd quintile (% of population),labor,PCT,Social Protection & Labor,2010,46.5135842483478
per_sa_allsa_cov_q3_tot,per_sa_allsa.cov_q3_tot,Coverage of social safety net programs in 3rd quintile (% of population),labor,PCT,Social Protection & Labor,2010,39.8468719647772
per_sa_allsa_cov_q4_tot,per_sa_allsa.cov_q4_tot,Coverage of social safety net programs in 4th quintile (% of population),labor,PCT,Social Protection & Labor,2010,36.7084445283257
per_sa_allsa_cov_q5_tot,per_sa_allsa.cov_q5_tot,Coverage of social safety net programs in richest quintile (% of population),labor,PCT,Social Protection & Labor,2010,28.6867741127334
per_si_allsi_adq_pop_tot,per_si_allsi.adq_pop_tot,Adequacy of social insurance programs (% of total welfare of beneficiary households),labor,PCT,Social Protection & Labor,2010,18.2455410399589
per_si_allsi_ben_q1_tot,per_si_allsi.ben_q1_tot,Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits),labor,PCT,Social Protection & Labor,2010,0.464775725797249
per_si_allsi_cov_pop_tot,per_si_allsi.cov_pop_tot,Coverage of social insurance programs (% of population),labor,PCT,Social Protection & Labor,2010,5.25896121599293
per_si_allsi_cov_q1_tot,per_si_allsi.cov_q1_tot,Coverage of social insurance programs in poorest quintile (% of population),labor,PCT,Social Protection & Labor,2010,0.56878196376792
per_si_allsi_cov_q2_tot,per_si_allsi.cov_q2_tot,Coverage of social insurance programs in 2nd quintile (% of population),labor,PCT,Social Protection & Labor,2010,2.73073745560879
per_si_allsi_cov_q3_tot,per_si_allsi.cov_q3_tot,Coverage of social insurance programs in 3rd quintile (% of population),labor,PCT,Social Protection & Labor,2010,4.3717939408177
per_si_allsi_cov_q4_tot,per_si_allsi.cov_q4_tot,Coverage of social insurance programs in 4th quintile (% of population),labor,PCT,Social Protection & Labor,2010,6.43006796161112
per_si_allsi_cov_q5_tot,per_si_allsi.cov_q5_tot,Coverage of social insurance programs in richest quintile (% of population),labor,PCT,Social Protection & Labor,2010,12.184940935446
EN_POP_DNST,EN.POP.DNST,Population density (people per sq. km of land area),population,PER_KM2,Urban Development,2023,207.147638646669
SE_ADT_LITR_FE_ZS,SE.ADT.LITR.FE.ZS,"Literacy rate, adult female (% of females ages 15 and above)",population,PCT,Gender,2019,59.4099998474121
SG_DMK_ALLD_FN_ZS,SG.DMK.ALLD.FN.ZS,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",population,PCT,Gender,2022,47.8
SG_DMK_SRCR_FN_ZS,SG.DMK.SRCR.FN.ZS,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",population,PCT,Gender,2022,62.6
SM_POP_ASYS_EA,SM.POP.ASYS.EA,Asylum-seekers by country or territory of asylum,population,COUNT,,2025,302.0
SM_POP_ASYS_EO,SM.POP.ASYS.EO,Asylum-seekers by country or territory of origin,population,COUNT,,2025,14564.0
SM_POP_FDIP,SM.POP.FDIP,Forcibly displaced people,population,COUNT,,2025,19915.0
SM_POP_IDPC,SM.POP.IDPC,Internally displaced people (IDP) by country or territory of asylum / origin,population,COUNT,,2016,50000.0
SM_POP_NETM,SM.POP.NETM,Net migration,population,COUNT,Financial Sector,2025,-364699.0
SM_POP_RHCR_EA,SM.POP.RHCR.EA,Refugees under the mandate of the UNHCR by country or territory of asylum,population,COUNT,,2025,19613.0
SM_POP_RHCR_EO,SM.POP.RHCR.EO,Refugees under the mandate of the UNHCR by country or territory of origin,population,COUNT,,2025,8019.0
SM_POP_TOTL,SM.POP.TOTL,"International migrant stock, total",population,COUNT,Financial Sector,2024,470719.0
SM_POP_TOTL_ZS,SM.POP.TOTL.ZS,International migrant stock (% of population),population,PCT,Financial Sector,2024,1.6
SP_DYN_CBRT_IN,SP.DYN.CBRT.IN,"Birth rate, crude (per 1,000 people)",population,PER_1000,Health,2024,18.962
SP_DYN_CDRT_IN,SP.DYN.CDRT.IN,"Death rate, crude (per 1,000 people)",population,PER_1000,Health,2024,6.972
SP_DYN_TFRT_IN,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",population,BIRTHS_PER_WOMAN,Health,2024,1.961
SP_DYN_WFRT,SP.DYN.WFRT,Wanted fertility rate (births per woman),population,BIRTHS_PER_WOMAN,Health,2022,1.7
SP_POP_0004_FE_5Y,SP.POP.0004.FE.5Y,"Population ages 00-04, female (% of female population)",population,PCT,Health,2025,8.62684323237339
SP_POP_0004_MA_5Y,SP.POP.0004.MA.5Y,"Population ages 00-04, male (% of male population)",population,PCT,Health,2025,9.7787860194576
SP_POP_0014_FE_IN,SP.POP.0014.FE.IN,"Population ages 0-14, female",population,PERSONS,Health,2025,4042177.0
SP_POP_0014_FE_ZS,SP.POP.0014.FE.ZS,"Population ages 0-14, female (% of female population)",population,PCT,Health,2025,26.0989226595006
SP_POP_0014_MA_IN,SP.POP.0014.MA.IN,"Population ages 0-14, male",population,PERSONS,Health,2025,4266289.0
SP_POP_0014_MA_ZS,SP.POP.0014.MA.ZS,"Population ages 0-14, male (% of male population)",population,PCT,Health,2025,30.1926793727765
SP_POP_0014_TO,SP.POP.0014.TO,"Population ages 0-14, total",population,PERSONS,Health,2025,8308466.0
SP_POP_0014_TO_ZS,SP.POP.0014.TO.ZS,Population ages 0-14 (% of total population),population,PCT,Education,2025,28.0519719053718
SP_POP_0509_FE_5Y,SP.POP.0509.FE.5Y,"Population ages 05-09, female (% of female population)",population,PCT,Health,2025,8.59757200900122
SP_POP_0509_MA_5Y,SP.POP.0509.MA.5Y,"Population ages 05-09, male (% of male population)",population,PCT,Health,2025,10.0448471749535
SP_POP_1014_FE_5Y,SP.POP.1014.FE.5Y,"Population ages 10-14, female (% of female population)",population,PCT,Health,2025,8.87450741812605
SP_POP_1014_MA_5Y,SP.POP.1014.MA.5Y,"Population ages 10-14, male (% of male population)",population,PCT,Health,2025,10.3690461783654
SP_POP_1519_FE_5Y,SP.POP.1519.FE.5Y,"Population ages 15-19, female (% of female population)",population,PCT,Health,2025,9.27767033732607
SP_POP_1519_MA_5Y,SP.POP.1519.MA.5Y,"Population ages 15-19, male (% of male population)",population,PCT,Health,2025,10.3451965682039
SP_POP_1564_FE_IN,SP.POP.1564.FE.IN,"Population ages 15-64, female",population,PERSONS,Health,2025,10380947.0
SP_POP_1564_FE_ZS,SP.POP.1564.FE.ZS,"Population ages 15-64, female (% of female population)",population,PCT,Health,2025,67.0261428149671
SP_POP_1564_MA_IN,SP.POP.1564.MA.IN,"Population ages 15-64, male",population,PERSONS,Health,2025,8966744.0
SP_POP_1564_MA_ZS,SP.POP.1564.MA.ZS,"Population ages 15-64, male (% of male population)",population,PCT,Health,2025,63.457970546793
SP_POP_1564_TO,SP.POP.1564.TO,"Population ages 15-64, total",population,PERSONS,Health,2025,19347692.0
SP_POP_1564_TO_ZS,SP.POP.1564.TO.ZS,Population ages 15-64 (% of total population),population,PCT,Education,2025,65.3238393696021
SP_POP_2024_FE_5Y,SP.POP.2024.FE.5Y,"Population ages 20-24, female (% of female population)",population,PCT,Health,2025,9.53531650418238
SP_POP_2024_MA_5Y,SP.POP.2024.MA.5Y,"Population ages 20-24, male (% of male population)",population,PCT,Health,2025,9.81084499098032
SP_POP_2529_FE_5Y,SP.POP.2529.FE.5Y,"Population ages 25-29, female (% of female population)",population,PCT,Health,2025,9.21685514973537
SP_POP_2529_MA_5Y,SP.POP.2529.MA.5Y,"Population ages 25-29, male (% of male population)",population,PCT,Health,2025,8.61384225712144
SP_POP_3034_FE_5Y,SP.POP.3034.FE.5Y,"Population ages 30-34, female (% of female population)",population,PCT,Health,2025,8.29418370428671
SP_POP_3034_MA_5Y,SP.POP.3034.MA.5Y,"Population ages 30-34, male (% of male population)",population,PCT,Health,2025,7.15147899429662
SP_POP_3539_FE_5Y,SP.POP.3539.FE.5Y,"Population ages 35-39, female (% of female population)",population,PCT,Health,2025,7.27875602304572
SP_POP_3539_MA_5Y,SP.POP.3539.MA.5Y,"Population ages 35-39, male (% of male population)",population,PCT,Health,2025,5.95234961122305
SP_POP_4044_FE_5Y,SP.POP.4044.FE.5Y,"Population ages 40-44, female (% of female population)",population,PCT,Health,2025,6.44253589453579
SP_POP_4044_MA_5Y,SP.POP.4044.MA.5Y,"Population ages 40-44, male (% of male population)",population,PCT,Health,2025,5.4973917585089
SP_POP_4549_FE_5Y,SP.POP.4549.FE.5Y,"Population ages 45-49, female (% of female population)",population,PCT,Health,2025,5.39567724045356
SP_POP_4549_MA_5Y,SP.POP.4549.MA.5Y,"Population ages 45-49, male (% of male population)",population,PCT,Health,2025,4.90633543308981
SP_POP_5054_FE_5Y,SP.POP.5054.FE.5Y,"Population ages 50-54, female (% of female population)",population,PCT,Health,2025,4.65098335588587
SP_POP_5054_MA_5Y,SP.POP.5054.MA.5Y,"Population ages 50-54, male (% of male population)",population,PCT,Health,2025,4.45498333004251
SP_POP_5559_FE_5Y,SP.POP.5559.FE.5Y,"Population ages 55-59, female (% of female population)",population,PCT,Health,2025,3.80492329257519
SP_POP_5559_MA_5Y,SP.POP.5559.MA.5Y,"Population ages 55-59, male (% of male population)",population,PCT,Health,2025,3.62226039103453
SP_POP_6064_FE_5Y,SP.POP.6064.FE.5Y,"Population ages 60-64, female (% of female population)",population,PCT,Health,2025,3.12924131294043
SP_POP_6064_MA_5Y,SP.POP.6064.MA.5Y,"Population ages 60-64, male (% of male population)",population,PCT,Health,2025,3.10328721229196
SP_POP_6569_FE_5Y,SP.POP.6569.FE.5Y,"Population ages 65-69, female (% of female population)",population,PCT,Health,2025,2.55548078396
SP_POP_6569_MA_5Y,SP.POP.6569.MA.5Y,"Population ages 65-69, male (% of male population)",population,PCT,Health,2025,2.53490924763326
SP_POP_65UP_FE_IN,SP.POP.65UP.FE.IN,"Population ages 65 and above, female",population,PERSONS,Health,2025,1064784.0
SP_POP_65UP_FE_ZS,SP.POP.65UP.FE.ZS,"Population ages 65 and above, female (% of female population)",population,PCT,Health,2025,6.87493452553226
SP_POP_65UP_MA_IN,SP.POP.65UP.MA.IN,"Population ages 65 and above, male",population,PERSONS,Health,2025,897176.0
SP_POP_65UP_MA_ZS,SP.POP.65UP.MA.ZS,"Population ages 65 and above, male (% of male population)",population,PCT,Health,2025,6.34935008043051
SP_POP_65UP_TO,SP.POP.65UP.TO,"Population ages 65 and above, total",population,PERSONS,Health,2025,1961960.0
SP_POP_65UP_TO_ZS,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),population,PCT,Health,2025,6.62418872502616
SP_POP_7074_FE_5Y,SP.POP.7074.FE.5Y,"Population ages 70-74, female (% of female population)",population,PCT,Health,2025,1.99090806811701
SP_POP_7074_MA_5Y,SP.POP.7074.MA.5Y,"Population ages 70-74, male (% of male population)",population,PCT,Health,2025,1.85686199992781
SP_POP_7579_FE_5Y,SP.POP.7579.FE.5Y,"Population ages 75-79, female (% of female population)",population,PCT,Health,2025,1.32912402789079
SP_POP_7579_MA_5Y,SP.POP.7579.MA.5Y,"Population ages 75-79, male (% of male population)",population,PCT,Health,2025,1.1713555566407
SP_POP_80UP_FE_5Y,SP.POP.80UP.FE.5Y,"Population ages 80 and above, female (% of female population)",population,PCT,Health,2025,0.999421645564451
SP_POP_80UP_MA_5Y,SP.POP.80UP.MA.5Y,"Population ages 80 and above, male (% of male population)",population,PCT,Health,2025,0.786223276228733
SP_POP_BRTH_MF,SP.POP.BRTH.MF,Sex ratio at birth (male births per female births),population,RATIO,Health,2024,1.049
SP_POP_DPND,SP.POP.DPND,Age dependency ratio (% of working-age population),population,PCT,Health,2025,53.0834685604877
SP_POP_DPND_OL,SP.POP.DPND.OL,"Age dependency ratio, old (% of working-age population)",population,PCT,Health,2025,10.1405376930747
SP_POP_DPND_YG,SP.POP.DPND.YG,"Age dependency ratio, young (% of working-age population)",population,PCT,Health,2025,42.942930867413
SP_POP_TOTL_FE_IN,SP.POP.TOTL.FE.IN,"Population, female",population,PERSONS,Health,2025,15487908.0
SP_POP_TOTL_FE_ZS,SP.POP.TOTL.FE.ZS,"Population, female (% of total population)",population,PCT,Health,2025,52.2920042486158
SP_POP_TOTL_MA_IN,SP.POP.TOTL.MA.IN,"Population, male",population,PERSONS,Health,2025,14130210.0
SP_POP_TOTL_MA_ZS,SP.POP.TOTL.MA.ZS,"Population, male (% of total population)",population,PCT,Health,2025,47.7079957513842
SP_RUR_TOTL,SP.RUR.TOTL,Rural population,population,PERSONS,Agriculture & Rural Development,2025,9774149.0
SP_RUR_TOTL_ZG,SP.RUR.TOTL.ZG,Rural population growth (annual %),population,PCT,Agriculture & Rural Development,2025,-0.796896215077231
SP_RUR_TOTL_ZS,SP.RUR.TOTL.ZS,Rural population (% of total population),population,PCT,Agriculture & Rural Development,2025,33.000575115141
SP_URB_GROW,SP.URB.GROW,Urban population growth (annual %),population,PCT,Climate Change,2025,0.228365123974616
SP_URB_TOTL,SP.URB.TOTL,Urban population,population,PERSONS,Climate Change,2025,19843969.0
